possession_id,value,attention_weights,game_id,team_id,team_name,period,time_start,time_end,outcome
9,0.010638716,"[0.1159095, 0.045237977, 0.047681972, 0.12586223, 0.121311754, 0.111741856, 0.1568378, 0.2754169]",3943043,772,Spain,1,223,232,Pass
125,0.010638662,"[0.1443597, 0.07026424, 0.069124505, 0.07527457, 0.068274975, 0.075898826, 0.15437728, 0.34242588]",3943043,772,Spain,2,4729,4737,Pass
80,0.010600619,"[0.068716824, 0.06537107, 0.06819335, 0.12473123, 0.068164244, 0.22164108, 0.10753223, 0.27564996]",3943043,772,Spain,2,2710,2725,Pass
21,0.010541398,"[0.074901156, 0.056667738, 0.071988605, 0.061837833, 0.074254, 0.25919154, 0.22822933, 0.17292984]",3943043,772,Spain,1,651,662,Pass
90,0.010516696,"[0.10059205, 0.11466725, 0.10408594, 0.10025741, 0.14452161, 0.0942809, 0.18568218, 0.15591267]",3943043,772,Spain,2,3112,3127,Pass
46,0.010505432,"[0.078961015, 0.07161001, 0.10670253, 0.07313262, 0.084136754, 0.11622204, 0.09849473, 0.37074023]",3943043,768,England,1,1687,1696,Pass
113,0.010481453,"[0.11984493, 0.08664836, 0.06271791, 0.11111485, 0.09788486, 0.12862901, 0.0972851, 0.29587495]",3943043,772,Spain,2,4249,4263,Pass
27,0.010415714,"[0.0785104, 0.034210812, 0.043417357, 0.10300014, 0.13980502, 0.09589551, 0.16445264, 0.3407081]",3943043,768,England,1,949,964,Pass
27,0.010389378,"[0.18577519, 0.09377397, 0.05110197, 0.17495352, 0.09504417, 0.10265627, 0.12244394, 0.17425098]",3943043,768,England,1,922,938,Pass
90,0.010364344,"[0.1289436, 0.093054175, 0.06713241, 0.14505917, 0.06065338, 0.118145116, 0.10400891, 0.2830032]",3943043,772,Spain,2,3114,3129,Pass
133,0.010344848,"[0.11966288, 0.07943724, 0.10009395, 0.12026719, 0.07731066, 0.093852796, 0.22326936, 0.18610589]",3943043,772,Spain,2,4991,5006,Pass
84,0.01033918,"[0.12999886, 0.091279544, 0.07663367, 0.063122444, 0.08503485, 0.07974792, 0.3005216, 0.17366116]",3943043,768,England,2,2923,2931,Pass
29,0.0103391595,"[0.10813974, 0.15067622, 0.12911351, 0.09103484, 0.09500876, 0.08956714, 0.15797344, 0.17848635]",3943043,772,Spain,1,1058,1073,Pass
7,0.010337995,"[0.059092466, 0.1234708, 0.108824745, 0.078964636, 0.050415955, 0.121054806, 0.10223869, 0.3559379]",3943043,772,Spain,1,160,178,Pass
27,0.010337474,"[0.029721249, 0.22942443, 0.10507423, 0.07312569, 0.15110517, 0.12075257, 0.14696968, 0.14382702]",3943043,768,England,1,919,936,Pass
24,0.010327926,"[0.115854986, 0.06286342, 0.057550203, 0.09219071, 0.08607168, 0.13005118, 0.19637786, 0.25904]",3943043,772,Spain,1,801,817,Pass
