possession,game_id,possession_team,length,startPosition,endPosition
142,3942752,Spain,31,"[64.3, 11.0]","[5.3, 54.0]"
143,3942752,Spain,3,"[120.0, 0.1]","[91.5, 36.4]"
144,3942752,France,8,"[27.3, 44.3]","[76.9, 56.9]"
145,3942752,France,4,"[76.8, 57.4]","[111.3, 25.9]"
146,3942752,Spain,36,"[7.0, 42.7]","[106.5, 30.5]"
147,3942752,France,12,"[4.5, 45.7]","[41.2, 75.3]"
148,3942752,Spain,6,"[41.0, 76.3]","[57.4, 2.2]"
149,3942752,Spain,63,"[62.7, 80.0]","[48.9, 4.1]"
150,3942752,France,19,"[78.0, 80.0]","[1.8, 38.0]"
151,3942752,Spain,9,"[7.0, 40.7]","[84.4, 4.5]"
152,3942752,Spain,24,"[84.2, 4.5]","[110.3, 3.7]"
2,3942382,Netherlands,7,"[61.0, 40.1]","[25.7, 73.8]"
3,3942382,Netherlands,56,"[88.0, 0.1]","[2.7, 41.1]"
4,3942382,Turkey,5,"[5.4, 45.9]","[70.5, 26.7]"
5,3942382,Netherlands,14,"[42.3, 52.4]","[78.6, 23.0]"
6,3942382,Netherlands,29,"[44.8, 40.3]","[98.4, 9.8]"
7,3942382,Turkey,46,"[21.7, 70.3]","[27.1, 50.6]"
8,3942382,Netherlands,42,"[91.8, 22.8]","[106.2, 57.8]"
9,3942382,Turkey,23,"[13.9, 22.3]","[14.2, 56.7]"
10,3942382,Turkey,66,"[77.3, 0.1]","[88.7, 22.3]"
11,3942382,Netherlands,52,"[31.7, 55.5]","[107.4, 28.9]"
12,3942382,Turkey,4,"[12.7, 46.6]","[32.9, 57.1]"
13,3942382,Netherlands,60,"[34.2, 54.0]","[22.9, 26.7]"
14,3942382,Turkey,13,"[24.2, 28.0]","[68.4, 6.6]"
15,3942382,Turkey,38,"[50.5, 80.0]","[97.4, 32.0]"
16,3942382,Netherlands,21,"[21.9, 49.7]","[95.3, 29.5]"
17,3942382,Turkey,20,"[24.8, 50.6]","[2.7, 38.0]"
18,3942382,Netherlands,33,"[3.8, 30.8]","[100.1, 73.6]"
19,3942382,Turkey,5,"[6.0, 31.3]","[63.3, 23.7]"
20,3942382,Netherlands,13,"[56.0, 52.7]","[4.0, 40.4]"
21,3942382,Turkey,2,"[5.8, 33.8]","[63.5, 20.1]"
22,3942382,Netherlands,130,"[54.9, 52.1]","[105.2, 37.3]"
23,3942382,Turkey,129,"[14.5, 43.1]","[93.2, 79.7]"
24,3942382,Netherlands,48,"[29.9, 0.1]","[110.9, 13.2]"
25,3942382,Turkey,15,"[9.2, 66.9]","[91.5, 5.5]"
26,3942382,Turkey,54,"[33.9, 80.0]","[3.0, 37.7]"
27,3942382,Turkey,1,"[120.0, 80.0]","[120.0, 80.0]"
28,3942382,Netherlands,26,"[5.0, 43.1]","[93.8, 3.4]"
29,3942382,Turkey,49,"[26.6, 80.0]","[55.6, 9.7]"
30,3942382,Turkey,24,"[51.7, 80.0]","[68.9, 52.8]"
31,3942382,Netherlands,37,"[11.7, 32.6]","[8.6, 7.1]"
32,3942382,Turkey,40,"[6.0, 33.6]","[5.4, 24.9]"
33,3942382,Turkey,4,"[120.0, 80.0]","[5.4, 37.9]"
34,3942382,Netherlands,58,"[14.3, 28.9]","[102.6, 78.4]"
35,3942382,Turkey,20,"[6.0, 32.5]","[78.1, 50.9]"
36,3942382,Turkey,5,"[78.6, 50.9]","[2.3, 41.5]"
37,3942382,Netherlands,55,"[5.5, 33.6]","[32.0, 14.9]"
38,3942382,Turkey,3,"[88.1, 65.2]","[88.1, 65.2]"
39,3942382,Turkey,9,"[89.3, 65.6]","[116.7, 75.4]"
40,3942382,Netherlands,19,"[10.3, 0.1]","[3.5, 37.4]"
41,3942382,Netherlands,14,"[5.9, 46.0]","[98.4, 56.5]"
42,3942382,Turkey,13,"[21.7, 23.6]","[5.7, 14.1]"
43,3942382,Turkey,7,"[120.0, 80.0]","[3.0, 42.0]"
44,3942382,Netherlands,7,"[6.5, 33.5]","[78.6, 10.6]"
45,3942382,Turkey,31,"[74.7, 10.3]","[4.0, 55.2]"
46,3942382,Turkey,9,"[120.0, 0.1]","[2.3, 42.8]"
47,3942382,Netherlands,22,"[61.0, 40.1]","[103.0, 72.6]"
48,3942382,Turkey,94,"[17.1, 7.5]","[55.2, 76.1]"
49,3942382,Netherlands,45,"[62.9, 0.1]","[43.8, 37.6]"
50,3942382,Turkey,34,"[35.8, 16.9]","[108.0, 38.1]"
51,3942382,Turkey,45,"[14.6, 40.2]","[104.2, 21.0]"
52,3942382,Netherlands,28,"[15.9, 59.1]","[86.1, 21.8]"
53,3942382,Turkey,13,"[34.0, 58.3]","[55.4, 68.8]"
54,3942382,Netherlands,12,"[63.9, 9.1]","[3.1, 39.4]"
55,3942382,Turkey,13,"[6.0, 43.0]","[80.0, 70.3]"
56,3942382,Netherlands,88,"[40.3, 11.0]","[49.9, 3.3]"
57,3942382,Netherlands,31,"[63.3, 80.0]","[109.3, 74.0]"
58,3942382,Turkey,4,"[13.3, 4.0]","[20.6, 5.2]"
59,3942382,Turkey,5,"[27.3, 2.9]","[83.5, 2.6]"
60,3942382,Netherlands,5,"[39.7, 76.6]","[55.8, 78.0]"
61,3942382,Netherlands,52,"[61.7, 78.1]","[21.7, 70.4]"
62,3942382,Turkey,12,"[22.5, 74.4]","[48.4, 75.5]"
63,3942382,Turkey,14,"[61.0, 40.1]","[73.7, 15.6]"
64,3942382,Netherlands,11,"[50.1, 80.0]","[71.4, 76.7]"
65,3942382,Turkey,2,"[50.3, 0.1]","[69.8, 5.3]"
66,3942382,Netherlands,20,"[28.5, 69.0]","[19.4, 53.1]"
67,3942382,Netherlands,14,"[120.0, 0.1]","[116.4, 14.7]"
68,3942382,Netherlands,31,"[6.0, 38.2]","[33.8, 5.7]"
69,3942382,Netherlands,31,"[89.3, 80.0]","[29.4, 76.8]"
70,3942382,Turkey,18,"[31.9, 76.3]","[66.8, 11.9]"
71,3942382,Netherlands,23,"[61.2, 80.0]","[14.4, 14.7]"
72,3942382,Netherlands,17,"[101.0, 80.0]","[113.4, 49.8]"
73,3942382,Turkey,5,"[11.8, 38.7]","[53.1, 62.6]"
74,3942382,Netherlands,51,"[63.4, 21.1]","[112.6, 7.6]"
75,3942382,Turkey,9,"[6.5, 38.7]","[36.0, 69.3]"
76,3942382,Netherlands,36,"[62.9, 11.1]","[12.7, 62.0]"
77,3942382,Netherlands,13,"[93.1, 0.1]","[9.5, 42.7]"
78,3942382,Turkey,9,"[7.0, 39.7]","[84.3, 51.7]"
79,3942382,Turkey,2,"[90.2, 45.9]","[0.7, 40.7]"
80,3942382,Netherlands,11,"[6.0, 30.3]","[55.7, 38.4]"
81,3942382,Netherlands,11,"[57.0, 38.9]","[116.0, 18.8]"
82,3942382,Turkey,36,"[7.0, 46.8]","[4.5, 40.6]"
85,3942382,Turkey,33,"[14.6, 41.7]","[57.8, 70.8]"
86,3942382,Netherlands,5,"[63.8, 8.7]","[62.9, 4.6]"
87,3942382,Netherlands,19,"[61.2, 8.5]","[86.9, 40.4]"
88,3942382,Turkey,10,"[32.1, 46.8]","[70.2, 54.5]"
89,3942382,Netherlands,36,"[45.8, 17.5]","[117.9, 46.3]"
90,3942382,Turkey,17,"[6.9, 37.6]","[63.1, 78.7]"
91,3942382,Turkey,18,"[63.1, 78.7]","[60.4, 18.8]"
92,3942382,Netherlands,123,"[58.2, 60.3]","[111.7, 44.0]"
93,3942382,Turkey,21,"[3.5, 35.5]","[97.2, 79.1]"
94,3942382,Turkey,6,"[95.9, 78.9]","[8.4, 32.2]"
95,3942382,Turkey,11,"[120.0, 80.0]","[10.0, 40.5]"
96,3942382,Netherlands,104,"[15.2, 42.9]","[44.7, 16.4]"
97,3942382,Turkey,2,"[46.9, 16.0]","[84.7, 28.2]"
98,3942382,Netherlands,80,"[14.0, 41.4]","[1.4, 36.7]"
99,3942382,Netherlands,9,"[120.0, 80.0]","[1.5, 39.9]"
100,3942382,Turkey,48,"[61.0, 40.1]","[67.8, 62.2]"
101,3942382,Turkey,3,"[77.0, 66.3]","[20.4, 57.3]"
102,3942382,Netherlands,58,"[28.3, 57.7]","[2.0, 50.6]"
103,3942382,Netherlands,61,"[120.0, 0.1]","[114.5, 32.7]"
104,3942382,Turkey,33,"[61.0, 40.1]","[109.6, 43.4]"
105,3942382,Netherlands,28,"[3.7, 39.1]","[26.7, 61.9]"
106,3942382,Turkey,28,"[34.1, 63.3]","[94.2, 78.0]"
107,3942382,Netherlands,63,"[25.9, 2.1]","[92.3, 48.9]"
108,3942382,Turkey,25,"[27.6, 26.0]","[2.8, 37.9]"
109,3942382,Netherlands,4,"[6.0, 32.4]","[50.3, 66.3]"
110,3942382,Turkey,23,"[49.2, 65.6]","[2.9, 43.7]"
111,3942382,Turkey,9,"[120.0, 80.0]","[66.6, 58.1]"
112,3942382,Turkey,46,"[37.7, 17.3]","[92.0, 4.9]"
113,3942382,Netherlands,11,"[28.1, 75.2]","[59.3, 2.3]"
114,3942382,Turkey,54,"[60.1, 0.1]","[9.5, 10.8]"
115,3942382,Turkey,9,"[110.6, 80.0]","[1.8, 40.3]"
116,3942382,Netherlands,24,"[6.0, 32.4]","[95.2, 11.7]"
117,3942382,Turkey,8,"[25.1, 70.1]","[91.4, 75.7]"
118,3942382,Turkey,6,"[91.8, 78.9]","[0.8, 38.8]"
119,3942382,Netherlands,1,"[6.0, 42.5]","[6.0, 42.5]"
120,3942382,Turkey,26,"[14.2, 18.1]","[3.5, 44.0]"
121,3942382,Turkey,30,"[120.0, 0.1]","[116.2, 45.5]"
122,3942382,Netherlands,5,"[6.0, 31.4]","[42.4, 59.0]"
123,3942382,Turkey,21,"[42.6, 60.1]","[8.8, 57.9]"
124,3942382,Netherlands,4,"[9.3, 58.1]","[90.8, 52.1]"
125,3942382,Turkey,25,"[13.9, 35.2]","[102.7, 14.9]"
126,3942382,Netherlands,5,"[24.4, 58.3]","[35.1, 9.1]"
127,3942382,Turkey,6,"[37.8, 10.9]","[22.7, 27.3]"
2,3942349,France,127,"[60.0, 40.0]","[71.7, 30.5]"
3,3942349,France,63,"[69.6, 31.8]","[91.4, 64.4]"
4,3942349,Portugal,93,"[32.9, 42.7]","[100.1, 52.3]"
5,3942349,France,11,"[16.3, 31.0]","[50.7, 68.1]"
6,3942349,Portugal,156,"[58.2, 0.1]","[6.2, 45.1]"
7,3942349,Portugal,61,"[95.3, 0.1]","[92.6, 13.3]"
8,3942349,Portugal,3,"[92.6, 6.6]","[11.4, 47.4]"
9,3942349,Portugal,48,"[120.0, 0.1]","[100.9, 43.7]"
10,3942349,France,59,"[5.5, 36.2]","[109.0, 13.8]"
11,3942349,Portugal,5,"[15.2, 71.1]","[114.0, 8.8]"
12,3942349,Portugal,56,"[6.3, 42.0]","[95.5, 5.8]"
13,3942349,France,8,"[12.8, 80.0]","[79.8, 5.2]"
14,3942349,France,7,"[35.3, 80.0]","[1.6, 51.3]"
15,3942349,Portugal,1,"[120.0, 0.1]","[120.0, 0.1]"
16,3942349,France,4,"[5.7, 38.3]","[65.6, 8.0]"
17,3942349,Portugal,39,"[45.2, 73.8]","[1.9, 40.6]"
18,3942349,Portugal,3,"[120.0, 80.0]","[7.6, 34.9]"
19,3942349,France,59,"[9.0, 39.2]","[106.3, 12.7]"
20,3942349,Portugal,22,"[13.8, 67.4]","[13.6, 47.6]"
21,3942349,Portugal,25,"[94.4, 80.0]","[13.8, 69.9]"
22,3942349,Portugal,2,"[120.0, 0.1]","[6.6, 39.7]"
23,3942349,France,34,"[34.9, 58.8]","[14.1, 41.2]"
24,3942349,Portugal,11,"[19.6, 39.0]","[55.3, 14.9]"
25,3942349,France,18,"[65.3, 65.2]","[84.7, 43.0]"
26,3942349,Portugal,50,"[29.4, 37.0]","[64.2, 10.5]"
27,3942349,France,13,"[55.1, 67.1]","[2.6, 42.5]"
28,3942349,Portugal,7,"[13.5, 43.6]","[45.0, 45.8]"
29,3942349,France,65,"[84.1, 29.2]","[112.7, 23.7]"
30,3942349,Portugal,19,"[7.0, 33.3]","[101.7, 70.9]"
31,3942349,France,10,"[18.4, 9.0]","[20.5, 21.4]"
34,3942349,France,29,"[19.8, 22.0]","[111.5, 66.0]"
35,3942349,France,41,"[111.9, 69.9]","[105.4, 15.5]"
36,3942349,Portugal,40,"[15.5, 57.8]","[5.1, 45.1]"
37,3942349,Portugal,10,"[120.0, 0.1]","[8.5, 36.4]"
38,3942349,France,28,"[13.4, 47.2]","[2.2, 42.2]"
39,3942349,Portugal,53,"[7.0, 50.1]","[118.5, 12.8]"
40,3942349,France,21,"[1.2, 43.6]","[17.6, 77.5]"
41,3942349,France,25,"[85.3, 0.1]","[2.0, 2.7]"
42,3942349,France,8,"[110.6, 80.0]","[108.0, 35.9]"
43,3942349,Portugal,11,"[9.7, 47.7]","[57.3, 75.1]"
44,3942349,Portugal,48,"[57.1, 77.5]","[85.3, 3.3]"
45,3942349,France,14,"[34.8, 76.8]","[50.1, 64.6]"
46,3942349,Portugal,23,"[69.8, 17.6]","[93.0, 58.8]"
47,3942349,France,47,"[21.1, 21.1]","[11.7, 35.0]"
48,3942349,France,37,"[120.0, 80.0]","[104.6, 60.2]"
49,3942349,Portugal,5,"[14.3, 15.5]","[104.2, 77.0]"
50,3942349,Portugal,13,"[17.4, 0.1]","[96.3, 19.8]"
51,3942349,France,34,"[14.2, 57.9]","[105.4, 45.5]"
52,3942349,Portugal,19,"[10.1, 34.6]","[76.9, 72.5]"
53,3942349,Portugal,55,"[19.1, 0.1]","[111.8, 30.0]"
54,3942349,France,16,"[7.9, 77.0]","[114.9, 18.1]"
55,3942349,Portugal,34,"[5.8, 42.0]","[21.3, 76.6]"
56,3942349,Portugal,25,"[101.3, 0.1]","[116.4, 63.8]"
57,3942349,France,33,"[21.7, 62.1]","[9.7, 34.6]"
58,3942349,Portugal,42,"[33.7, 25.7]","[93.0, 26.1]"
59,3942349,Portugal,2,"[93.9, 26.0]","[0.9, 40.0]"
60,3942349,France,10,"[6.0, 38.1]","[67.5, 69.6]"
61,3942349,France,14,"[38.1, 0.1]","[82.7, 72.4]"
62,3942349,Portugal,18,"[29.1, 0.1]","[81.8, 72.7]"
63,3942349,France,13,"[28.6, 14.2]","[89.7, 73.3]"
64,3942349,Portugal,66,"[30.4, 6.8]","[106.9, 34.0]"
65,3942349,France,30,"[11.2, 42.2]","[66.5, 26.4]"
66,3942349,Portugal,32,"[60.0, 40.0]","[49.1, 5.5]"
67,3942349,France,14,"[71.0, 74.6]","[76.9, 75.1]"
68,3942349,Portugal,9,"[36.3, 3.0]","[33.0, 2.9]"
69,3942349,Portugal,35,"[28.9, 3.5]","[52.8, 5.5]"
70,3942349,Portugal,34,"[53.8, 4.1]","[108.9, 37.7]"
71,3942349,France,91,"[9.3, 32.1]","[23.4, 31.9]"
72,3942349,France,23,"[87.2, 80.0]","[99.5, 28.3]"
73,3942349,Portugal,1,"[1.4, 42.0]","[1.4, 42.0]"
74,3942349,Portugal,12,"[12.4, 41.9]","[43.0, 75.8]"
75,3942349,Portugal,35,"[69.7, 0.1]","[107.7, 22.8]"
76,3942349,France,12,"[6.5, 44.5]","[54.2, 61.5]"
77,3942349,France,100,"[51.6, 62.2]","[107.0, 5.9]"
78,3942349,Portugal,8,"[13.8, 80.0]","[100.9, 3.6]"
79,3942349,Portugal,10,"[18.2, 80.0]","[28.7, 74.7]"
80,3942349,France,10,"[98.3, 8.3]","[94.6, 24.4]"
81,3942349,Portugal,32,"[29.7, 52.9]","[28.0, 76.0]"
82,3942349,Portugal,9,"[96.1, 0.1]","[20.3, 74.4]"
83,3942349,Portugal,15,"[120.0, 0.1]","[104.4, 11.6]"
84,3942349,France,10,"[15.7, 68.5]","[87.1, 63.1]"
85,3942349,Portugal,2,"[37.0, 25.4]","[37.0, 25.4]"
88,3942349,Portugal,20,"[34.4, 27.0]","[110.8, 10.6]"
89,3942349,France,6,"[6.5, 37.7]","[55.9, 40.0]"
90,3942349,Portugal,18,"[43.7, 45.2]","[56.5, 3.4]"
91,3942349,France,16,"[63.6, 76.7]","[100.9, 77.2]"
92,3942349,Portugal,70,"[22.7, 3.2]","[3.5, 53.6]"
93,3942349,Portugal,19,"[120.0, 0.1]","[109.3, 33.5]"
94,3942349,France,8,"[8.0, 44.0]","[62.2, 58.7]"
95,3942349,Portugal,6,"[52.3, 25.4]","[63.3, 10.2]"
96,3942349,Portugal,29,"[54.2, 3.9]","[2.8, 37.5]"
97,3942349,France,58,"[7.0, 38.4]","[1.8, 41.5]"
98,3942349,Portugal,23,"[5.8, 39.8]","[117.7, 48.3]"
99,3942349,Portugal,79,"[120.0, 80.0]","[90.0, 41.2]"
100,3942349,France,18,"[18.9, 28.4]","[6.2, 35.4]"
101,3942349,France,42,"[120.0, 0.1]","[2.4, 35.9]"
102,3942349,Portugal,62,"[3.8, 28.4]","[43.0, 71.8]"
103,3942349,Portugal,57,"[69.9, 0.1]","[90.6, 27.7]"
104,3942349,France,27,"[22.0, 56.8]","[2.6, 35.3]"
105,3942349,Portugal,42,"[5.1, 38.9]","[50.4, 60.1]"
106,3942349,France,69,"[56.6, 52.8]","[5.1, 36.1]"
107,3942349,France,47,"[104.6, 80.0]","[2.0, 37.8]"
108,3942349,Portugal,117,"[5.8, 37.8]","[104.8, 73.5]"
109,3942349,France,17,"[16.3, 13.1]","[57.7, 18.3]"
110,3942349,Portugal,5,"[65.6, 55.0]","[78.5, 30.7]"
111,3942349,Portugal,38,"[82.2, 31.4]","[5.9, 11.0]"
112,3942349,Portugal,11,"[120.0, 80.0]","[94.8, 15.6]"
113,3942349,France,6,"[24.8, 56.6]","[52.2, 57.6]"
114,3942349,France,53,"[45.1, 45.4]","[108.1, 32.1]"
115,3942349,Portugal,44,"[8.7, 39.6]","[14.9, 66.6]"
116,3942349,Portugal,61,"[92.5, 0.1]","[79.9, 73.5]"
117,3942349,France,25,"[40.2, 6.6]","[64.2, 11.5]"
118,3942349,Portugal,7,"[55.9, 68.6]","[98.4, 60.7]"
119,3942349,Portugal,14,"[99.5, 61.1]","[4.1, 41.2]"
120,3942349,Portugal,68,"[120.0, 80.0]","[11.5, 60.4]"
121,3942349,France,12,"[28.0, 66.4]","[93.9, 33.2]"
122,3942349,Portugal,1,"[2.1, 41.0]","[2.1, 41.0]"
123,3942349,Portugal,26,"[9.6, 44.5]","[30.4, 30.7]"
124,3942349,France,14,"[23.8, 35.8]","[58.7, 22.4]"
125,3942349,France,8,"[55.4, 49.8]","[96.4, 33.1]"
126,3942349,Portugal,1,"[2.0, 40.8]","[2.0, 40.8]"
127,3942349,Portugal,47,"[6.1, 41.0]","[107.2, 27.2]"
128,3942349,France,11,"[16.8, 54.0]","[2.3, 21.2]"
129,3942349,France,5,"[120.0, 80.0]","[1.1, 41.3]"
130,3942349,Portugal,45,"[4.9, 39.1]","[15.4, 29.3]"
131,3942349,France,12,"[33.4, 36.3]","[99.9, 39.0]"
132,3942349,Portugal,1,"[1.8, 40.0]","[1.8, 40.0]"
133,3942349,Portugal,4,"[3.3, 39.6]","[14.0, 53.8]"
134,3942349,France,64,"[60.0, 40.0]","[105.2, 20.6]"
135,3942349,Portugal,59,"[14.9, 59.5]","[114.9, 65.2]"
136,3942349,France,14,"[2.3, 16.8]","[44.3, 21.7]"
137,3942349,Portugal,27,"[64.7, 49.0]","[1.2, 36.6]"
138,3942349,France,67,"[4.5, 41.2]","[109.0, 42.4]"
139,3942349,Portugal,11,"[7.7, 43.1]","[11.7, 62.8]"
140,3942349,Portugal,40,"[92.0, 0.1]","[10.4, 3.7]"
141,3942349,Portugal,18,"[111.1, 80.0]","[35.8, 20.6]"
142,3942349,Portugal,24,"[79.2, 54.5]","[6.1, 42.4]"
143,3942349,France,22,"[25.3, 32.0]","[3.8, 43.0]"
144,3942349,France,19,"[94.5, 0.1]","[3.6, 40.2]"
145,3942349,Portugal,69,"[7.0, 43.8]","[99.3, 57.5]"
146,3942349,France,17,"[19.2, 25.9]","[56.3, 2.5]"
147,3942349,Portugal,76,"[55.9, 0.1]","[68.4, 42.1]"
148,3942349,Portugal,98,"[64.1, 40.2]","[13.9, 2.3]"
149,3942349,Portugal,96,"[98.6, 80.0]","[1.9, 37.7]"
150,3942349,France,6,"[6.0, 36.1]","[27.9, 22.3]"
151,3942349,Portugal,20,"[60.0, 40.0]","[34.7, 67.5]"
152,3942349,Portugal,59,"[97.7, 0.1]","[71.0, 73.6]"
153,3942349,Portugal,32,"[52.2, 0.1]","[1.6, 43.4]"
154,3942349,France,7,"[6.0, 42.4]","[25.3, 16.4]"
155,3942349,France,52,"[90.7, 80.0]","[71.2, 6.9]"
156,3942349,France,39,"[67.7, 5.7]","[78.7, 16.2]"
157,3942349,Portugal,8,"[42.5, 60.5]","[13.1, 19.2]"
158,3942349,France,1,"[13.0, 16.2]","[13.0, 16.2]"
159,3942349,Portugal,14,"[55.1, 31.2]","[101.8, 24.6]"
160,3942349,France,86,"[18.3, 55.5]","[1.8, 38.9]"
161,3942349,Portugal,21,"[5.5, 38.0]","[28.4, 3.5]"
162,3942349,Portugal,9,"[28.6, 3.9]","[53.7, 8.5]"
163,3942349,Portugal,24,"[54.3, 9.8]","[20.9, 12.6]"
164,3942349,Portugal,24,"[96.4, 80.0]","[111.7, 73.2]"
165,3942349,France,24,"[7.0, 39.9]","[1.7, 44.0]"
166,3942349,Portugal,11,"[6.0, 35.8]","[47.2, 2.0]"
167,3942349,France,6,"[57.1, 80.0]","[58.1, 78.8]"
168,3942349,Portugal,6,"[61.5, 0.1]","[37.3, 73.3]"
169,3942349,France,13,"[40.9, 69.7]","[13.9, 24.8]"
170,3942349,Portugal,3,"[120.0, 80.0]","[13.5, 45.9]"
171,3942349,France,34,"[14.2, 47.0]","[7.6, 16.6]"
172,3942349,France,7,"[120.0, 80.0]","[10.9, 35.0]"
173,3942349,Portugal,10,"[15.9, 34.6]","[83.1, 19.1]"
174,3942349,France,48,"[33.0, 55.8]","[103.8, 61.5]"
175,3942349,Portugal,23,"[25.9, 27.3]","[103.1, 38.3]"
176,3942349,France,1,"[1.8, 40.0]","[1.8, 40.0]"
177,3942349,France,11,"[6.4, 41.9]","[111.9, 30.1]"
178,3942349,France,2,"[108.1, 40.1]","[1.0, 40.0]"
179,3942349,Portugal,2,"[108.1, 40.1]","[1.0, 40.0]"
180,3942349,France,2,"[108.1, 40.1]","[1.0, 40.0]"
181,3942349,Portugal,2,"[108.1, 40.1]","[1.0, 40.0]"
182,3942349,France,2,"[108.1, 40.1]","[1.0, 40.0]"
183,3942349,Portugal,2,"[108.1, 40.1]","[1.0, 40.0]"
184,3942349,France,2,"[108.1, 40.1]","[1.0, 40.0]"
185,3942349,Portugal,2,"[108.1, 40.1]","[1.0, 40.0]"
186,3942349,France,2,"[108.1, 40.1]","[1.0, 40.0]"
2,3930180,Austria,102,"[61.0, 40.1]","[28.4, 3.0]"
3,3930180,Austria,59,"[86.4, 80.0]","[36.8, 3.0]"
4,3930180,Austria,9,"[84.2, 80.0]","[32.2, 1.1]"
5,3930180,Austria,5,"[91.7, 80.0]","[26.5, 20.5]"
6,3930180,Austria,25,"[88.7, 80.0]","[36.5, 70.5]"
7,3930180,Austria,40,"[69.5, 0.1]","[110.9, 46.5]"
8,3930180,Netherlands,8,"[7.5, 43.0]","[45.3, 3.1]"
9,3930180,Austria,25,"[74.8, 77.0]","[12.0, 46.9]"
10,3930180,Netherlands,16,"[60.0, 40.0]","[89.0, 77.1]"
11,3930180,Netherlands,19,"[39.8, 0.1]","[82.6, 75.7]"
12,3930180,Austria,9,"[82.6, 75.7]","[110.8, 62.1]"
13,3930180,Netherlands,7,"[7.3, 17.2]","[81.9, 77.1]"
14,3930180,Netherlands,7,"[47.8, 0.1]","[58.6, 78.2]"
15,3930180,Netherlands,4,"[63.7, 0.1]","[40.3, 78.8]"
16,3930180,Netherlands,76,"[69.8, 0.1]","[33.1, 11.5]"
17,3930180,Austria,18,"[42.3, 26.3]","[91.4, 8.5]"
18,3930180,Netherlands,2,"[30.1, 80.0]","[62.8, 69.5]"
19,3930180,Austria,11,"[57.3, 10.6]","[58.1, 71.6]"
20,3930180,Austria,24,"[51.4, 0.1]","[65.8, 5.1]"
21,3930180,Netherlands,35,"[13.7, 55.8]","[83.2, 4.2]"
22,3930180,Austria,13,"[38.3, 75.6]","[41.1, 78.5]"
23,3930180,Austria,1,"[39.2, 78.5]","[39.2, 78.5]"
24,3930180,Netherlands,21,"[22.5, 25.8]","[2.4, 41.2]"
25,3930180,Austria,35,"[7.0, 48.5]","[98.9, 26.8]"
26,3930180,Netherlands,22,"[6.0, 30.5]","[28.0, 20.0]"
27,3930180,Netherlands,14,"[28.1, 20.0]","[40.7, 73.8]"
28,3930180,Austria,5,"[79.4, 6.3]","[73.7, 5.7]"
29,3930180,Austria,19,"[73.7, 5.7]","[106.1, 6.3]"
30,3930180,Netherlands,4,"[18.4, 80.0]","[49.2, 65.3]"
31,3930180,Netherlands,17,"[49.2, 65.3]","[82.6, 19.5]"
32,3930180,Austria,7,"[41.5, 80.0]","[74.8, 66.6]"
33,3930180,Netherlands,47,"[42.2, 16.9]","[47.3, 42.7]"
34,3930180,Austria,126,"[72.2, 36.5]","[82.6, 18.1]"
35,3930180,Netherlands,61,"[6.0, 30.5]","[71.7, 28.5]"
36,3930180,Austria,44,"[71.5, 29.5]","[62.0, 59.9]"
37,3930180,Netherlands,6,"[58.1, 20.2]","[72.6, 45.5]"
38,3930180,Netherlands,40,"[72.6, 45.3]","[7.7, 44.4]"
39,3930180,Austria,10,"[7.0, 33.8]","[96.5, 12.3]"
40,3930180,Netherlands,6,"[6.0, 31.6]","[67.0, 3.6]"
41,3930180,Netherlands,27,"[67.0, 3.6]","[69.8, 50.8]"
42,3930180,Netherlands,7,"[69.5, 50.0]","[6.5, 23.7]"
43,3930180,Netherlands,2,"[120.0, 80.0]","[8.4, 34.1]"
44,3930180,Netherlands,19,"[91.4, 80.0]","[98.7, 76.3]"
45,3930180,Austria,95,"[28.6, 0.1]","[15.1, 13.6]"
46,3930180,Austria,18,"[95.0, 80.0]","[24.2, 73.1]"
47,3930180,Austria,13,"[101.9, 0.1]","[94.8, 24.0]"
48,3930180,Netherlands,1,"[2.1, 42.4]","[2.1, 42.4]"
49,3930180,Netherlands,8,"[8.1, 39.9]","[20.4, 22.0]"
50,3930180,Austria,16,"[100.9, 58.1]","[89.8, 73.7]"
51,3930180,Netherlands,7,"[30.3, 6.4]","[84.0, 75.9]"
52,3930180,Netherlands,6,"[43.2, 0.1]","[67.5, 78.4]"
53,3930180,Netherlands,11,"[51.7, 0.1]","[68.9, 6.3]"
54,3930180,Netherlands,14,"[68.9, 6.3]","[31.5, 77.7]"
55,3930180,Austria,5,"[35.0, 78.4]","[84.7, 1.1]"
56,3930180,Austria,6,"[40.3, 80.0]","[47.0, 73.5]"
57,3930180,Netherlands,22,"[73.1, 6.6]","[113.1, 64.5]"
58,3930180,Austria,10,"[9.0, 15.6]","[72.6, 61.3]"
59,3930180,Netherlands,8,"[77.3, 61.1]","[2.7, 39.4]"
60,3930180,Austria,47,"[7.0, 50.1]","[7.5, 50.0]"
61,3930180,Austria,22,"[120.0, 0.1]","[5.0, 32.7]"
62,3930180,Netherlands,6,"[10.7, 26.7]","[23.9, 3.6]"
63,3930180,Netherlands,31,"[26.1, 8.3]","[78.6, 63.5]"
64,3930180,Netherlands,37,"[41.5, 16.6]","[63.4, 30.1]"
65,3930180,Austria,6,"[57.2, 29.8]","[2.9, 40.1]"
66,3930180,Netherlands,10,"[36.8, 33.3]","[84.5, 3.9]"
67,3930180,Netherlands,6,"[85.7, 4.4]","[19.2, 78.8]"
68,3930180,Netherlands,28,"[91.7, 0.1]","[2.0, 37.1]"
